Product name;Category;Price;Items in box;Features;Quantity;Taxes;Date added;Status;Language;Product code;Weight;Min quantity;List price;Shipping freight;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Feature comparison;Zero price action;Thumbnail;Detailed image;Description;Meta keywords;Meta description;Search words;Page title;Options;Secondary categories;SEO name;Short description;Localizations;Max quantity;Quantity step;List qty count;Out of stock actions;Product URL;Image URL;Detailed image URL;Box size;Store
"WB210 10MB 14 Megapixel Slim Digital Camera (Red)";"Техника";"249.99";"min:0;max:0";"";"10";"VAT";"08 Feb 2012 00:00:00";"A";"ru";"O01648JXQC";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"/var/www/medinweb.ru/public/var/files/1/exim/backup/images/WB210_F_R_Global_4.jpg#{[ru]:;}";"<p>When shooting in low light, zooming in on a shot, or when your camera is unsteady, Optical Image Stabilization helps eliminate blurry results. This feature stabilizes your photos by changing their path to the image sensor before they are recorded digitally. Your photos come out sharp and ideally focused.</p>";"";"";"";"";"";"";"wb210-10mb-14-megapixel-slim-digital-camera-red";"";"";"0";"0";"0";"N";"http://medinweb.ru/novye/wb210-10mb-14-megapixel-slim-digital-camera-red.html";"http://medinweb.ru/images/detailed/0/WB210_F_R_Global_4.jpg";"http://medinweb.ru/images/detailed/0/WB210_F_R_Global_4.jpg";"length:0;width:0;height:0";"Simtech"
"White Water™ Cool Weather Sleeping Bag";"Техника";"59.99";"min:0;max:0";"";"10";"VAT";"09 Feb 2012 00:00:00";"A";"ru";"R0234XOWI6";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"/var/www/medinweb.ru/public/var/files/1/exim/backup/images/2000004453_500.jpg#{[ru]:;}";"<p>&bull;  Coleman&reg; cool weather sleeping bags made for camping temperatures between 30 and 50 degrees<br />&bull;  Rectangle shape, big &amp; tall 39&rdquo; x 84&rdquo;, fits up to 6&rsquo;4&rdquo; tall<br />&bull;  4 pounds of Coletherm&reg; insulation<br />&bull;  Polyester cover with cotton flannel liner<br />&bull;  Groundbreaking headrest shape makes keeping your head off the ground or floor easy<br />&bull;  Essential camping gear, sleeping bag for a better night outdoors<br />&bull;  Don&rsquo;t forget the Coleman&reg; camping tent to go with your sleeping bags<br />&bull;  ComfortSmart&trade; Technology includes:<br />&bull;  ZipPlow&trade; plows fabric away from zipper to prevent snags<br />&bull;  ComfortCuff&trade; surrounds your face with softness<br />&bull;  Roll Control&trade; locks bag in place for easier rolling<br />&bull;  FiberLock&trade; prevents insulation from shifting, increases durability<br />&bull;  ThermoLock&trade; construction reduces heat loss through the zipper, keeping you warmer<br />&bull;  ZipperGlide&trade; tailoring allows smooth zipper operation around the corners<br />&bull;  QuickCord&trade; for easy, no tie closure<br />&bull;  Commercial Machine washable<br />&bull;  Five year limited warranty<br />&bull;  Made in China</p>";"";"";"";"";"";"";"white-water-cool-weather-sleeping-bag";"";"";"0";"0";"0";"N";"http://medinweb.ru/novye/white-water-cool-weather-sleeping-bag.html";"http://medinweb.ru/images/detailed/0/2000004453_500.jpg";"http://medinweb.ru/images/detailed/0/2000004453_500.jpg";"length:0;width:0;height:0";"Simtech"
"WeatherMaster Screened 6 Tent With Hinged Door";"Техника";"299.99";"min:0;max:0";"";"4";"VAT";"09 Feb 2012 00:00:00";"A";"ru";"A0236BQ31M";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"/var/www/medinweb.ru/public/var/files/1/exim/backup/images/2000001597_500.jpg#{[ru]:;}";"<p>&bull;  6 person tent/ 2 rooms<br />&bull;  17'x9' footprint<br />&bull;  Cabin structure; heavier, stronger, better for extended stay camping<br />&bull;  6 ft. 10 in. center height<br />&bull;  2 Doors - Front Door is Hinged (Patent Pending)<br />&bull;  Strong steel and fiberglass frame<br />&bull;  Control airflow with Variflo&trade; adjustable ventilation<br />&bull;  Privacy vent window<br />&bull;  Interior gear pocket<br />&bull;  Electrical access port<br />&bull;  Reverse angle windows<br />&bull;  Easy set up with continuous, color coded pole sleeves and shock-corded poles<br />&bull;  Easy instructions sewn into durable carry bag<br />&bull;  Carry bag also includes separate sacks for poles and stakes<br />&bull;  Fly: Polyester taffeta 75D <br />&bull;  Mesh: Polyester 68D inner tent<br />&bull;  Floor: Polyethylene 1000D-140g/sqm floor<br />&bull;  Limited 1 year warranty<br />&bull;  Made in China</p>";"";"";"";"";"";"";"weathermaster-screened-6-tent-with-hinged-door";"";"";"0";"0";"0";"N";"http://medinweb.ru/novye/weathermaster-screened-6-tent-with-hinged-door.html";"http://medinweb.ru/images/detailed/0/2000001597_500.jpg";"http://medinweb.ru/images/detailed/0/2000001597_500.jpg";"length:0;width:0;height:0";"Simtech"
"Бинт нестерильный 5м.х7см. (общая упаковка) 28,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"2.15";"min:0;max:1200";"Срок годности: D[-10800]";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba1";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-nesterilnyy-5m.h7sm.-obschaya-upakovka-28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-nesterilnyy-5m.h7sm.-obschaya-upakovka-28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт нестерильный 5м.х10см.(общая упаковка) 28,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"4.03";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba2";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт нестерильный 5м.х10см. (общая упаковка) 32,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"4.97";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba3";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-32-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-32-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт нестерильный 5м.х10см. (общая упаковка) 36,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"5.64";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba4";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-nesterilnyy-5m.h10sm.-obschaya-upakovka-36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 5м.х10см. 28,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"4.97";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba5";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-5m.h10sm.-28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-5m.h10sm.-28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 5м.х10см.  32,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"5.89";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba6";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-5m.h10sm.-32-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-5m.h10sm.-32-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 5м.х10см.  36,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"6.55";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba7";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-5m.h10sm.-36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-5m.h10sm.-36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 7м.х14см. 28,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"9.52";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba8";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-7m.h14sm.-28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-7m.h14sm.-28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 7м.х14см. 32,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"11.37";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba9";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-7m.h14sm.-32-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-7m.h14sm.-32-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 7м.х14см. 36,0 г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"12.40";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba10";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-7m.h14sm.-36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-7m.h14sm.-36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт стерильный 10м.х16см.36,0  г/м2 ";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"21.53";"min:0;max:250";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba11";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-sterilnyy-10m.h16sm.36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-sterilnyy-10m.h16sm.36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 5м.х10см. в индивид уп-ке.28,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"4.58";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba12";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke.28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke.28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 5м.х10см. в индивид уп-ке 32,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"5.50";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba13";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke-32-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke-32-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 5м.х10см. в индивид уп-ке 36,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"5.64";"min:0;max:550";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba14";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke-36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-5m.h10sm.-v-individ-up-ke-36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 7м.х14см. в индивид уп-ке.28,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"8.77";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba15";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke.28-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke.28-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 7м.х14см. в индивид уп-ке 32,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"10.63";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba16";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke-32-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke-32-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт не/стерильный 7м.х14см. в индивид уп-ке 36,0 г/м2";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"10.64";"min:0;max:350";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba17";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke-36-0-g-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-ne-sterilnyy-7m.h14sm.-v-individ-up-ke-36-0-g-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марл медиц.н/ст 5х10 в гр.упак.(28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"2.73";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba18";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marl-medic.n-st-5h10-v-gr.upak.-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marl-medic.n-st-5h10-v-gr.upak.-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марл мед.н/ст 5х10 в инд упак.(28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"3.32";"min:0;max:500";"Срок годности: D[-10800]";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba19";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marl-med.n-st-5h10-v-ind-upak.-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marl-med.n-st-5h10-v-ind-upak.-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марл.мед.стер 5х10(28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"3.70";"min:0;max:600";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba20";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marl.med.ster-5h10-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-marl.med.ster-5h10-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марл медиц.н/ст 7х14 в гр.упак (28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"6.43";"min:0;max:420";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba21";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marl-medic.n-st-7h14-v-gr.upak-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marl-medic.n-st-7h14-v-gr.upak-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинты марл мед.н/ст 7х14 в инд упак.(28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"7.40";"min:0;max:300";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba22";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"binty-marl-med.n-st-7h14-v-ind-upak.-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/binty-marl-med.n-st-7h14-v-ind-upak.-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинты марл.мед.стер 7х14(28-+2 гр/м2)";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"7.55";"min:0;max:300";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba23";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"binty-marl.med.ster-7h14-28-2-gr-m2";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/binty-marl.med.ster-7h14-28-2-gr-m2.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 5м х10 см пл.32 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"4.35";"min:0;max:900";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba24";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-5m-h10-sm-pl.32-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-5m-h10-sm-pl.32-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 5м х10 см пл.36 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"5.11";"min:0;max:900";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba25";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-5m-h10-sm-pl.36-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-5m-h10-sm-pl.36-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 5м х10 см инд. упак. пл.32 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"4.90";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba26";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-5m-h10-sm-ind.-upak.-pl.32-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-5m-h10-sm-ind.-upak.-pl.32-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 5м х10 см инд. упак. пл.36 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"5.38";"min:0;max:800";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba27";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-5m-h10-sm-ind.-upak.-pl.36-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-marlevyy-nesterilnyy-5m-h10-sm-ind.-upak.-pl.36-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый стерильный 5м х10 см. пл.32 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"5.18";"min:0;max:500";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba28";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-sterilnyy-5m-h10-sm.-pl.32-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-marlevyy-sterilnyy-5m-h10-sm.-pl.32-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый стерильный 5м х10 см  пл.36 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"5.64";"min:0;max:500";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba29";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-sterilnyy-5m-h10-sm-pl.36-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-sterilnyy-5m-h10-sm-pl.36-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 7м х14 см пл.28 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"6.49";"min:0;max:600";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba30";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-7m-h14-sm-pl.28-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-7m-h14-sm-pl.28-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 7м х14 см пл.32 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"8.62";"min:0;max:600";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba31";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-7m-h14-sm-pl.32-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-7m-h14-sm-pl.32-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 7м х14 см пл.36 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"9.95";"min:0;max:600";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba32";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-7m-h14-sm-pl.36-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-7m-h14-sm-pl.36-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 7м х14 см инд.упак. пл.32 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые нестерильные";"9.45";"min:0;max:450";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba33";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-7m-h14-sm-ind.upak.-pl.32-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-nesterilnye/bint-marlevyy-nesterilnyy-7m-h14-sm-ind.upak.-pl.32-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бинт марлевый нестерильный 7м х14 см инд.упак. пл.36 (+/-2) г/кв.м";"Медицинские расходные материалы///Бинты///Бинты марлевые стерильные";"10.46";"min:0;max:450";"";"1";"VAT";"06 Apr 2014 00:00:00";"A";"ru";"proba34";"0.00";"0";"0.00";"0.00";"N";"";"N";"B";"N";"N";"R";"";"";"";"";"";"";"";"";"";"bint-marlevyy-nesterilnyy-7m-h14-sm-ind.upak.-pl.36-2-g-kv.m";"";"";"0";"0";"0";"N";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-marlevye-sterilnye/bint-marlevyy-nesterilnyy-7m-h14-sm-ind.upak.-pl.36-2-g-kv.m.html";"";"";"length:0;width:0;height:0";"Simtech"
