Product code;Language;Price;Lower limit;User group;Percentage discount
"9968583";"ru";"2719.90";"1";"Все";"0"
"9922340";"ru";"189.98";"1";"Все";"0"
"9923391";"ru";"135.70";"1";"Все";"0"
"9923410";"ru";"109.74";"1";"Все";"0"
"9922532";"ru";"877.92";"1";"Все";"0"
"9922520";"ru";"730.42";"1";"Все";"0"
"9922720";"ru";"735.14";"1";"Все";"0"
"9923400";"ru";"198.24";"1";"Все";"0"
"9922260";"ru";"1091.50";"1";"Все";"0"
"9922270";"ru";"3060.92";"1";"Все";"0"
"9922280";"ru";"3266.24";"1";"Все";"0"
"9922210";"ru";"816.56";"1";"Все";"0"
"9922290";"ru";"3518.76";"1";"Все";"0"
"9922380";"ru";"3817.30";"1";"Все";"0"
"9922390";"ru";"4449.78";"1";"Все";"0"
"9922580";"ru";"3359.46";"1";"Все";"0"
"9922590";"ru";"3929.40";"1";"Все";"0"
"9923320";"ru";"554.60";"1";"Все";"0"
"9923330";"ru";"988.84";"1";"Все";"0"
"9923350";"ru";"232.46";"1";"Все";"0"
"9923300";"ru";"677.32";"1";"Все";"0"
"9923361";"ru";"366.98";"1";"Все";"0"
"9923371";"ru";"477.90";"1";"Все";"0"
"716 413 0";"ru";"214.50";"1";"Все";"0"
"455 255 0";"ru";"1487.20";"1";"Все";"0"
"9689002";"ru";"159.50";"1";"Все";"0"
"9995811";"ru";"619.30";"1";"Все";"0"
"9679369";"ru";"92.40";"1";"Все";"0"
"9679398";"ru";"154.00";"1";"Все";"0"
"9995861";"ru";"772.90";"1";"Все";"0"
"9995871";"ru";"1620.14";"1";"Все";"0"
"1692481";"ru";"510.84";"99";"Все";"0"
"1694481";"ru";"654.39";"99";"Все";"0"
"1696481";"ru";"743.49";"99";"Все";"0"
"1698481";"ru";"855.36";"99";"Все";"0"
"1699481";"ru";"574.20";"99";"Все";"0"
"1694501";"ru";"730.62";"99";"Все";"0"
"1696501";"ru";"879.12";"99";"Все";"0"
"1698501";"ru";"989.01";"99";"Все";"0"
"1699501";"ru";"680.13";"99";"Все";"0"
"1694981";"ru";"280.17";"99";"Все";"0"
"1690981";"ru";"309.87";"99";"Все";"0"
"1691981";"ru";"363.33";"99";"Все";"0"
"1696981";"ru";"306.90";"99";"Все";"0"
"1692981";"ru";"365.31";"99";"Все";"0"
"1693981";"ru";"422.73";"99";"Все";"0"
"1692731";"ru";"77.22";"99";"Все";"0"
"1693731";"ru";"84.15";"99";"Все";"0"
"1692751";"ru";"84.15";"99";"Все";"0"
"1693751";"ru";"95.04";"99";"Все";"0"
"9158320";"ru";"496.98";"99";"Все";"0"
"9158330";"ru";"613.80";"99";"Все";"0"
"9158340";"ru";"779.13";"99";"Все";"0"
"9158720";"ru";"572.22";"99";"Все";"0"
"9158730";"ru";"705.87";"99";"Все";"0"
"9158740";"ru";"795.96";"99";"Все";"0"
"9156200";"ru";"80.19";"99";"Все";"0"
"9156210";"ru";"92.07";"99";"Все";"0"
"9156220";"ru";"117.81";"99";"Все";"0"
"9156240";"ru";"85.14";"99";"Все";"0"
"9156250";"ru";"105.93";"99";"Все";"0"
"1680191";"ru";"474.21";"99";"Все";"0"
"1682191";"ru";"521.73";"99";"Все";"0"
"1683191";"ru";"652.41";"99";"Все";"0"
"1687191";"ru";"694.98";"99";"Все";"0"
"1689191";"ru";"740.52";"99";"Все";"0"
"168 661 3";"ru";"473.22";"99";"Все";"0"
"168 662 3";"ru";"479.16";"99";"Все";"0"
"168 530 0";"ru";"178.20";"99";"Все";"0"
"168 540 0";"ru";"196.02";"99";"Все";"0"
"168 398 0";"ru";"210.28";"99";"Все";"0"
"168 570 0";"ru";"311.85";"99";"Все";"0"
"1681310";"ru";"95.04";"99";"Все";"0"
"168 132 9";"ru";"70.29";"99";"Все";"0"
"168 624 9";"ru";"76.23";"99";"Все";"0"
"168 634 0";"ru";"99.99";"99";"Все";"0"
"168 644 0";"ru";"117.81";"99";"Все";"0"
"168 399 0";"ru";"126.38";"99";"Все";"0"
"168 654 0";"ru";"167.31";"99";"Все";"0"
"168 432 9";"ru";"26.73";"99";"Все";"0"
"168 430 9";"ru";"29.07";"99";"Все";"0"
"168 431 9";"ru";"32.67";"99";"Все";"0"
"168 600 7";"ru";"146.52";"99";"Все";"0"
"168 705 7";"ru";"179.19";"99";"Все";"0"
"168 502 7";"ru";"41.58";"99";"Все";"0"
"168 136 9";"ru";"113.85";"99";"Все";"0"
"168 137 9";"ru";"124.74";"99";"Все";"0"
"9477830";"ru";"36.63";"99";"Все";"0"
"9477840";"ru";"44.55";"99";"Все";"0"
"9477850";"ru";"48.51";"99";"Все";"0"
"9477125";"ru";"792.00";"99";"Все";"0"
"9477135";"ru";"836.55";"99";"Все";"0"
"9477145";"ru";"882.09";"99";"Все";"0"
"9477302";"ru";"1409.76";"99";"Все";"0"
"8094000";"ru";"53.46";"99";"Все";"0"
"8094010";"ru";"55.44";"99";"Все";"0"
"8094020";"ru";"57.42";"99";"Все";"0"
"9477902";"ru";"856.35";"99";"Все";"0"
"9477912";"ru";"872.19";"99";"Все";"0"
"9477922";"ru";"932.58";"99";"Все";"0"
"9477932";"ru";"985.05";"99";"Все";"0"
"9477942";"ru";"1021.68";"99";"Все";"0"
"9477952";"ru";"186.12";"99";"Все";"0"
"9477962";"ru";"194.04";"99";"Все";"0"
"9477972";"ru";"199.98";"99";"Все";"0"
"9477982";"ru";"206.91";"99";"Все";"0"
"9477992";"ru";"213.84";"99";"Все";"0"
"1598230";"ru";"124.25";"99";"Все";"0"
"1598200";"ru";"70.29";"99";"Все";"0"
"1598210";"ru";"96.03";"99";"Все";"0"
"1598220";"ru";"154.44";"99";"Все";"0"
"1598240";"ru";"1784.97";"99";"Все";"0"
"1598250";"ru";"1907.73";"99";"Все";"0"
"1599307";"ru";"2342.34";"99";"Все";"0"
"1599367";"ru";"1141.47";"99";"Все";"0"
"1599266";"ru";"1564.20";"99";"Все";"0"
"1599337";"ru";"1888.92";"99";"Все";"0"
"9950381";"ru";"143.37";"99";"Все";"0"
"9950291";"ru";"216.65";"99";"Все";"0"
"9950270";"ru";"196.47";"99";"Все";"0"
"9950400";"ru";"146.56";"99";"Все";"0"
"9950300";"ru";"181.60";"99";"Все";"0"
"9950280";"ru";"282.49";"99";"Все";"0"
"9950350";"ru";"190.10";"99";"Все";"0"
"9950260";"ru";"323.91";"99";"Все";"0"
"9950360";"ru";"268.69";"99";"Все";"0"
"9950370";"ru";"407.81";"99";"Все";"0"
"9950310";"ru";"230.45";"99";"Все";"0"
"9950320";"ru";"274.00";"99";"Все";"0"
"9950410";"ru";"180.54";"99";"Все";"0"
"9950330";"ru";"176.29";"99";"Все";"0"
"9950340";"ru";"505.51";"99";"Все";"0"
"9922450";"ru";"214.52";"99";"Все";"0"
"9922424";"ru";"204.97";"99";"Все";"0"
"9922694";"ru";"73.28";"99";"Все";"0"
"9922430";"ru";"249.57";"99";"Все";"0"
"9922512";"ru";"447.10";"99";"Все";"0"
"9968583";"ru";"2447.91";"99";"Все";"0"
"9922340";"ru";"170.98";"99";"Все";"0"
"9923391";"ru";"122.13";"99";"Все";"0"
"9923410";"ru";"98.77";"99";"Все";"0"
"9922532";"ru";"790.13";"99";"Все";"0"
"9922520";"ru";"657.38";"99";"Все";"0"
"9922720";"ru";"661.63";"99";"Все";"0"
"9923400";"ru";"178.42";"99";"Все";"0"
"9922260";"ru";"982.35";"99";"Все";"0"
"9922270";"ru";"2754.83";"99";"Все";"0"
"9922280";"ru";"2939.62";"99";"Все";"0"
"9922210";"ru";"734.90";"99";"Все";"0"
"9922290";"ru";"3166.88";"99";"Все";"0"
"9922380";"ru";"3435.57";"99";"Все";"0"
"9922390";"ru";"4004.80";"99";"Все";"0"
"9922580";"ru";"3023.51";"99";"Все";"0"
"9922590";"ru";"3536.46";"99";"Все";"0"
"9923320";"ru";"499.14";"99";"Все";"0"
"9923330";"ru";"889.96";"99";"Все";"0"
"9923350";"ru";"209.21";"99";"Все";"0"
"9923300";"ru";"609.59";"99";"Все";"0"
"9923361";"ru";"330.28";"99";"Все";"0"
"9923371";"ru";"430.11";"99";"Все";"0"
"716 413 0";"ru";"193.05";"99";"Все";"0"
"455 255 0";"ru";"1338.48";"99";"Все";"0"
"9689002";"ru";"143.55";"99";"Все";"0"
"9995811";"ru";"557.37";"99";"Все";"0"
"9679369";"ru";"83.16";"99";"Все";"0"
"9679398";"ru";"138.60";"99";"Все";"0"
"9995861";"ru";"695.61";"99";"Все";"0"
"9995871";"ru";"1458.13";"99";"Все";"0"
"187 672 5";"ru";"72.00";"1";"Все";"0"
"918 514 3";"ru";"63.72";"1";"Все";"0"
"918 515 5";"ru";"34.22";"1";"Все";"0"
"181 067 0";"ru";"12.00";"1";"Все";"0"
"918 987 1";"ru";"6.00";"1";"Все";"0"
"918 988 1";"ru";"6.00";"1";"Все";"0"
"918 984 1";"ru";"36.00";"1";"Все";"0"
"918 553 1";"ru";"75.52";"1";"Все";"0"
"918 554 0";"ru";"74.34";"1";"Все";"0"
"187 324 6";"ru";"48.00";"1";"Все";"0"
"187 401 8";"ru";"24.00";"1";"Все";"0"
"110 232 2";"ru";"100.00";"1";"Все";"0"
"110 233 2";"ru";"48.00";"1";"Все";"0"
"722 634 0";"ru";"32.00";"1";"Все";"0"
"722 635 0";"ru";"32.00";"1";"Все";"0"
"722 636 0";"ru";"32.00";"1";"Все";"0"
"722 732 0";"ru";"12.00";"1";"Все";"0"
"722 731 1";"ru";"12.00";"1";"Все";"0"
"713 112 5";"ru";"24.00";"1";"Все";"0"
"713 110 5";"ru";"24.00";"1";"Все";"0"
"713 109 6";"ru";"24.00";"1";"Все";"0"
"709 108 2";"ru";"120.00";"1";"Все";"0"
"709 116 3";"ru";"30.00";"1";"Все";"0"
"709 208 2";"ru";"140.00";"1";"Все";"0"
"709 216 4";"ru";"30.00";"1";"Все";"0"
"709 308 2";"ru";"120.00";"1";"Все";"0"
"709 316 4";"ru";"30.00";"1";"Все";"0"
"710 510 5";"ru";"36.00";"1";"Все";"0"
"535 103 1";"ru";"47.30";"1";"Все";"0"
"535 123 1";"ru";"51.70";"1";"Все";"0"
"535 133 1";"ru";"52.80";"1";"Все";"0"
"535 863 1";"ru";"46.20";"1";"Все";"0"
"535 843 1";"ru";"19.80";"1";"Все";"0"
"535 203 1";"ru";"55.00";"1";"Все";"0"
"535 223 1";"ru";"60.50";"1";"Все";"0"
"535 823 1";"ru";"53.90";"1";"Все";"0"
"535 813 1";"ru";"20.90";"1";"Все";"0"
"535 873 1";"ru";"58.30";"1";"Все";"0"
"535 303 1";"ru";"48.40";"1";"Все";"0"
"535 323 1";"ru";"51.70";"1";"Все";"0"
"535 383 1";"ru";"40.70";"1";"Все";"0"
"535 403 1";"ru";"53.90";"1";"Все";"0"
"535 423 1";"ru";"56.10";"1";"Все";"0"
"535 523 2";"ru";"82.50";"1";"Все";"0"
"535 603 1";"ru";"56.10";"1";"Все";"0"
"535 623 1";"ru";"56.10";"1";"Все";"0"
"535 613 0";"ru";"105.60";"1";"Все";"0"
"530 296 2";"ru";"492.80";"1";"Все";"0"
"530 295 2";"ru";"407.00";"1";"Все";"0"
"536 003 1";"ru";"68.20";"1";"Все";"0"
"536 013 1";"ru";"103.40";"1";"Все";"0"
"536 043 3";"ru";"146.30";"1";"Все";"0"
"536 033 1";"ru";"68.20";"1";"Все";"0"
"536 023 3";"ru";"150.70";"1";"Все";"0"
"536 053 1";"ru";"123.20";"1";"Все";"0"
"536 083 1";"ru";"223.30";"1";"Все";"0"
"536 057 1";"ru";"126.50";"1";"Все";"0"
"536 058 1";"ru";"182.60";"1";"Все";"0"
"597 780 0";"ru";"94.40";"1";"Все";"0"
"535 243 1";"ru";"122.10";"1";"Все";"0"
"532 000 4";"ru";"200.00";"1";"Все";"0"
"532 001 2";"ru";"200.00";"1";"Все";"0"
"532 002 2";"ru";"200.00";"1";"Все";"0"
"532 003 1";"ru";"200.00";"1";"Все";"0"
"609 120 0";"ru";"800.00";"1";"Все";"0"
"737 406 9";"ru";"187.00";"1";"Все";"0"
"978 160 5";"ru";"1687.40";"1";"Все";"0"
"978 161 5";"ru";"2138.16";"1";"Все";"0"
"978 162 5";"ru";"3831.46";"1";"Все";"0"
"978 149 1";"ru";"4517.04";"1";"Все";"0"
"978 150 1";"ru";"4950.10";"1";"Все";"0"
"900 115 1";"ru";"1913.00";"1";"Все";"0"
"900 196 0";"ru";"2344.00";"1";"Все";"0"
"900 174 2";"ru";"2344.00";"1";"Все";"0"
"900 199 0";"ru";"2605.00";"1";"Все";"0"
"900 184 2";"ru";"2605.00";"1";"Все";"0"
"900 224 0";"ru";"3050.00";"1";"Все";"0"
"900 234 0";"ru";"3250.00";"1";"Все";"0"
"900 178 3";"ru";"970.00";"1";"Все";"0"
"900 152 1";"ru";"408.28";"1";"Все";"0"
"900 219 1";"ru";"678.50";"1";"Все";"0"
"900 218 1";"ru";"501.50";"1";"Все";"0"
"900 217 1";"ru";"451.94";"1";"Все";"0"
"900 241 0 ";"ru";"398.84";"1";"Все";"0"
"900 242 0";"ru";"501.50";"1";"Все";"0"
"900 243 0";"ru";"678.50";"1";"Все";"0"
"900 244 0";"ru";"451.94";"1";"Все";"0"
"900 155 2";"ru";"474.36";"1";"Все";"0"
"900 154 2";"ru";"460.20";"1";"Все";"0"
"900 166 2";"ru";"397.66";"1";"Все";"0"
"900 179 1";"ru";"416.54";"1";"Все";"0"
"900 190 1";"ru";"333.94";"1";"Все";"0"
"925 027 2";"ru";"260.00";"1";"Все";"0"
"925 039 1";"ru";"117.00";"1";"Все";"0"
"809 039 1";"ru";"126.00";"1";"Все";"0"
"925 054 1";"ru";"311.00";"1";"Все";"0"
"925 060 1";"ru";"36.00";"1";"Все";"0"
"925 084 0";"ru";"4.00";"1";"Все";"0"
"925 037 1";"ru";"10.00";"1";"Все";"0"
"1872796";"ru";"51.92";"1";"Все";"0"
"4911916";"ru";"101.48";"1";"Все";"0"
"9162920";"ru";"103.84";"1";"Все";"0"
"9185611";"ru";"139.24";"1";"Все";"0"
"1619607";"ru";"195.88";"1";"Все";"0"
"Category1";"ru";"0.00";"1";"Все";"0"
"Category4";"ru";"0.00";"1";"Все";"0"
"Category8";"ru";"0.00";"1";"Все";"0"
"Category19";"ru";"0.00";"1";"Все";"0"
"Category14";"ru";"277.00";"1";"Все";"0"
"Category13";"ru";"25160.00";"1";"Все";"0"
"Category21";"ru";"0.00";"1";"Все";"0"
"Category33";"ru";"0.00";"1";"Все";"0"
"Category35";"ru";"0.00";"1";"Все";"0"
"Category41";"ru";"0.00";"1";"Все";"0"
"Category11";"ru";"0.00";"1";"Все";"0"
"Category12";"ru";"0.00";"1";"Все";"0"
"Category13";"ru";"0.00";"1";"Все";"0"
"Category14";"ru";"0.00";"1";"Все";"0"
"Category12";"ru";"0.00";"1";"Все";"0"
"Category11";"ru";"0.00";"1";"Все";"0"
"Category18";"ru";"0.00";"1";"Все";"0"
"Category2";"ru";"0.00";"1";"Все";"0"
"Category3";"ru";"0.00";"1";"Все";"0"
"Category5";"ru";"0.00";"1";"Все";"0"
"Category7";"ru";"0.00";"1";"Все";"0"
"Category6";"ru";"0.00";"1";"Все";"0"
"Category9";"ru";"0.00";"1";"Все";"0"
"Category10";"ru";"45800.00";"1";"Все";"0"
"Category15";"ru";"7320.00";"1";"Все";"0"
"Category16";"ru";"115130.00";"1";"Все";"0"
"Category17";"ru";"134750.00";"1";"Все";"0"
"Category20";"ru";"0.00";"1";"Все";"0"
"Category22";"ru";"0.00";"1";"Все";"0"
"Category23";"ru";"0.00";"1";"Все";"0"
"Category23";"ru";"0.00";"1";"Все";"0"
"Category24";"ru";"0.00";"1";"Все";"0"
"Category26";"ru";"0.00";"1";"Все";"0"
"Category25";"ru";"0.00";"1";"Все";"0"
"Category27";"ru";"0.00";"1";"Все";"0"
"Category28";"ru";"0.00";"1";"Все";"0"
"Category29";"ru";"0.00";"1";"Все";"0"
"Category30";"ru";"0.00";"1";"Все";"0"
"Category31";"ru";"0.00";"1";"Все";"0"
"Category32";"ru";"0.00";"1";"Все";"0"
"Category34";"ru";"0.00";"1";"Все";"0"
"Category36";"ru";"0.00";"1";"Все";"0"
"Category37";"ru";"0.00";"1";"Все";"0"
"Category38";"ru";"0.00";"1";"Все";"0"
"Category39";"ru";"0.00";"1";"Все";"0"
"Category40";"ru";"0.00";"1";"Все";"0"
"Category42";"ru";"0.00";"1";"Все";"0"
